date,open,high,low,close,volume
1992-02-04,2.8754,2.925,2.7763,2.8497,738000
1992-02-05,2.925,2.9746,2.8497,2.8497,747302
1992-02-06,2.8259,2.8992,2.8259,2.8259,252302
1992-02-07,2.8259,2.8754,2.7267,2.7505,453902
1992-02-10,2.7267,2.7763,2.6771,2.7267,247500
1992-02-11,2.6771,2.8259,2.6771,2.7505,771300
1992-02-12,2.7029,2.8992,2.7029,2.8754,995400
1992-02-13,2.8754,2.8754,2.8021,2.8259,910800
1992-02-14,2.8497,2.8497,2.8021,2.8497,84002
1992-02-18,2.8259,2.925,2.8259,2.8497,610200
1992-02-19,2.8259,2.8259,2.7029,2.7763,426902
1992-02-20,2.7267,2.8259,2.7267,2.8021,337802
1992-02-21,2.7763,2.8992,2.7763,2.8497,333302
1992-02-24,2.8992,2.8992,2.7763,2.8021,315302
1992-02-25,2.8021,2.8021,2.7267,2.7267,210902
1992-02-26,2.7763,2.8021,2.7267,2.8021,113702
1992-02-27,2.8021,2.8021,2.7505,2.7505,362102
1992-02-28,2.8021,2.8021,2.7029,2.7267,97200
1992-03-02,2.7029,2.9508,2.6771,2.8259,791402
1992-03-03,2.8259,2.8992,2.7029,2.7029,905702
1992-03-04,2.6771,2.7029,2.6276,2.7029,7317900
1992-03-05,2.7029,2.7029,2.6276,2.6276,2315700
1992-03-06,2.6514,2.6771,2.6276,2.6276,667800
1992-03-09,2.6276,2.8021,2.6276,2.7763,847800
1992-03-10,2.7505,2.8754,2.7505,2.8021,1426802
1992-03-11,2.7763,2.8021,2.7029,2.7505,317700
1992-03-12,2.7505,2.7763,2.6038,2.6276,456300
1992-03-13,2.6771,2.6771,2.6276,2.6276,95702
1992-03-16,2.6771,2.6771,2.455,2.455,922500
1992-03-17,2.4788,2.6514,2.455,2.6276,1086300
1992-03-18,2.7029,2.7267,2.6514,2.7029,388800
1992-03-19,2.7267,2.7267,2.6771,2.7267,102902
1992-03-20,2.7267,2.7267,2.6771,2.7029,139802
1992-03-23,2.7267,2.7267,2.6771,2.6771,27000
1992-03-24,2.6771,2.7029,2.6771,2.6771,36302
1992-03-25,2.7029,2.7029,2.6038,2.6038,182102
1992-03-26,2.6276,2.6276,2.5522,2.5522,237902
1992-03-27,2.5522,2.5522,2.3301,2.3301,418500
1992-03-30,2.3301,2.4035,2.3301,2.3797,800100
1992-03-31,2.3559,2.578,2.3559,2.5522,555602
1992-04-01,2.5046,2.5522,2.455,2.5284,201600
1992-04-02,2.5284,2.5284,2.455,2.5284,250502
1992-04-03,2.4788,2.5284,2.3559,2.455,611402
1992-04-06,2.3797,2.5284,2.3301,2.4788,574502
1992-04-07,2.4788,2.5046,2.3797,2.3797,621302
1992-04-08,2.3559,2.3797,2.0584,2.1576,1069502
1992-04-09,2.2567,2.3559,2.1576,2.3559,575402
1992-04-10,2.4035,2.4293,2.3301,2.3797,1246802
1992-04-13,2.3559,2.3797,2.2805,2.3559,278402
1992-04-14,2.3797,2.3797,2.3043,2.3043,568800
1992-04-15,2.3043,2.3559,2.2052,2.2052,1026900
1992-04-16,2.2805,2.3301,2.2309,2.3043,1181700
1992-04-20,2.3043,2.5046,2.2805,2.5046,1354802
1992-04-21,2.5046,2.5284,2.3797,2.4788,522000
1992-04-22,2.4788,2.4788,2.4293,2.455,321602
1992-04-23,2.4293,2.4293,2.3301,2.4035,288302
1992-04-24,2.3301,2.3559,2.2805,2.3301,253800
1992-04-27,2.2805,2.3301,2.2309,2.2309,95702
1992-04-28,2.2567,2.2567,2.106,2.1814,357300
1992-04-29,2.2052,2.2052,2.1576,2.1576,210600
1992-04-30,2.2052,2.2567,2.1576,2.1814,314100
1992-05-01,2.2567,2.2805,2.2052,2.2567,317700
1992-05-04,2.2805,2.3301,2.2309,2.3301,455400
1992-05-05,2.3043,2.3301,2.2567,2.2567,1081800
1992-05-06,2.3043,2.3043,2.1814,2.2567,444002
1992-05-07,2.2309,2.2567,2.2052,2.2052,238500
1992-05-08,2.2309,2.3559,2.2309,2.3043,737100
1992-05-11,2.3559,2.3559,2.2805,2.2805,116100
1992-05-12,2.2805,2.3043,2.2309,2.2805,409500
1992-05-13,2.2309,2.3559,2.2309,2.3301,1116900
1992-05-14,2.3559,2.3559,2.2567,2.3043,780602
1992-05-15,2.2805,2.3301,2.2805,2.3043,86400
1992-05-18,2.3043,2.3301,2.2567,2.2805,817502
1992-05-19,2.3301,2.3559,2.2805,2.3559,465602
1992-05-20,2.3301,2.3559,2.3043,2.3301,686700
1992-05-21,2.3301,2.4293,2.3301,2.3797,447602
1992-05-22,2.4035,2.4035,2.3559,2.3559,109202
1992-05-26,2.3797,2.3797,2.2567,2.2805,428702
1992-05-27,2.3043,2.3043,2.2567,2.3043,159300
1992-05-28,2.3043,2.3301,2.2567,2.3301,1396800
1992-05-29,2.2805,2.3301,2.2805,2.2805,86400
1992-06-01,2.2805,2.3043,2.2805,2.3043,50702
1992-06-02,2.3043,2.455,2.2805,2.4293,3090002
1992-06-03,2.4293,2.578,2.4293,2.5522,1205402
1992-06-04,2.5284,2.6771,2.5284,2.578,1317002
1992-06-05,2.578,2.7029,2.578,2.7029,634802
1992-06-08,2.7029,2.7267,2.6514,2.6771,1016100
1992-06-09,2.7267,2.8259,2.7029,2.7267,1134000
1992-06-10,2.7267,2.7505,2.6514,2.6771,699602
1992-06-11,2.6514,2.7029,2.6038,2.6514,283500
1992-06-12,2.6771,2.6771,2.6276,2.6771,222602
1992-06-15,2.6514,2.7029,2.6276,2.6276,207000
1992-06-16,2.6771,2.6771,2.5046,2.5284,428400
1992-06-17,2.4788,2.5284,2.3797,2.3797,418802
1992-06-18,2.3797,2.4293,2.3797,2.4293,559202
1992-06-19,2.3797,2.4035,2.3043,2.3043,203400
1992-06-22,2.2805,2.3301,2.2309,2.2805,486302
1992-06-23,2.2309,2.3043,2.2309,2.2805,273600
1992-06-24,2.3301,2.455,2.2805,2.4035,580500
1992-06-25,2.455,2.455,2.3043,2.3301,266702
1992-06-26,2.2805,2.3559,2.2805,2.3301,209700
1992-06-29,2.3559,2.3797,2.3043,2.3559,160200
1992-06-30,2.4035,2.4035,2.3559,2.3559,516902
1992-07-01,2.3559,2.4293,2.3559,2.4035,103802
1992-07-02,2.3797,2.3797,2.3043,2.3043,358502
1992-07-06,2.3559,2.3559,2.2805,2.3559,86702
1992-07-07,2.3559,2.3559,2.2567,2.2567,62402
1992-07-08,2.2052,2.2567,2.1814,2.2567,342000
1992-07-09,2.2052,2.2309,2.2052,2.2309,356702
1992-07-10,2.2309,2.4788,2.2052,2.4788,410702
1992-07-13,2.5284,2.6514,2.4788,2.6038,495302
1992-07-14,2.6038,2.6276,2.578,2.6276,253800
1992-07-15,2.6038,2.6514,2.5522,2.6038,460202
1992-07-16,2.5522,2.6038,2.5522,2.6038,187502
1992-07-17,2.5522,2.6038,2.5284,2.5284,374702
1992-07-20,2.5522,2.5522,2.4788,2.5046,705002
1992-07-21,2.5284,2.5522,2.4788,2.5046,129600
1992-07-22,2.5522,2.5522,2.3559,2.3797,346500
1992-07-23,2.4035,2.4293,2.3559,2.3559,146102
1992-07-24,2.4035,2.4035,2.2052,2.2805,1813802
1992-07-27,2.3043,2.4035,2.2309,2.3797,511200
1992-07-28,2.4035,2.4293,2.3559,2.3797,660600
1992-07-29,2.4035,2.4035,2.3559,2.3559,1233000
1992-07-30,2.3797,2.4035,2.3043,2.3797,310500
1992-07-31,2.3301,2.455,2.3301,2.4293,1425002
1992-08-03,2.4035,2.455,2.3797,2.3797,446702
1992-08-04,2.3797,2.4788,2.3797,2.455,1518300
1992-08-05,2.4788,2.4788,2.4293,2.4788,233100
1992-08-06,2.4293,2.5046,2.4293,2.4788,902102
1992-08-07,2.4788,2.5284,2.455,2.5284,197100
1992-08-10,2.4788,2.5284,2.455,2.455,669002
1992-08-11,2.5522,2.578,2.455,2.5522,440100
1992-08-12,2.6038,2.6038,2.5522,2.6038,1290902
1992-08-13,2.6038,2.6038,2.5522,2.5522,682502
1992-08-14,2.5522,2.6038,2.4788,2.5284,317102
1992-08-17,2.5046,2.578,2.5046,2.5522,159300
1992-08-18,2.5284,2.6276,2.5284,2.578,650102
1992-08-19,2.6038,2.7029,2.5522,2.6771,361202
1992-08-20,2.6514,2.7763,2.6514,2.7505,1243800
1992-08-21,2.7505,2.7505,2.455,2.6038,854100
1992-08-24,2.5522,2.5522,2.4035,2.455,243000
1992-08-25,2.4293,2.5522,2.4035,2.5522,107100
1992-08-26,2.5522,2.6276,2.5522,2.5522,168602
1992-08-27,2.6038,2.7267,2.5522,2.7029,1011002
1992-08-28,2.6771,2.7267,2.6771,2.7029,823500
1992-08-31,2.6771,2.7029,2.6514,2.6771,260100
1992-09-01,2.6514,2.7267,2.6514,2.7267,985500
1992-09-02,2.7029,2.9746,2.7029,2.925,1857002
1992-09-03,2.925,2.9746,2.8021,2.8497,816300
1992-09-04,2.8259,2.8497,2.8021,2.8021,270900
1992-09-08,2.8021,2.8259,2.8021,2.8021,291002
1992-09-09,2.8259,2.8259,2.6276,2.6276,927900
1992-09-10,2.7267,2.7505,2.6514,2.7267,1225202
1992-09-11,2.7505,2.7505,2.7029,2.7267,736200
1992-09-14,2.7763,2.8754,2.7267,2.8754,1482602
1992-09-15,2.8259,2.8754,2.8021,2.8259,883202
1992-09-16,2.7505,2.8754,2.7505,2.8754,455400
1992-09-17,2.8754,2.925,2.8259,2.925,751500
1992-09-18,2.8754,2.925,2.8497,2.925,630302
1992-09-21,2.9746,3.0738,2.925,3.05,702900
1992-09-22,3.0242,3.0738,2.8992,2.9746,2506802
1992-09-23,2.9984,3.05,2.925,3.0242,534600
1992-09-24,3.05,3.2225,3.05,3.1729,2855102
1992-09-25,3.1967,3.1967,3.0242,3.05,295200
1992-09-28,2.9984,3.1491,2.9746,3.1491,1098302
1992-09-29,3.1491,3.2225,3.0975,3.2225,1028102
1992-09-30,3.2225,3.2959,3.1729,3.2959,1396800
1992-10-01,3.2959,3.2959,3.1729,3.2721,1937102
1992-10-02,3.2959,3.2959,3.0738,3.1491,1034100
1992-10-05,3.0975,3.1491,2.925,3.0975,862200
1992-10-06,3.1233,3.2721,3.0738,3.2225,989402
1992-10-07,3.1967,3.2959,3.1491,3.1491,871200
1992-10-08,3.1967,3.2225,3.0975,3.1967,300902
1992-10-09,3.2225,3.2225,3.1491,3.1729,295200
1992-10-12,3.1729,3.2959,3.1729,3.2721,320702
1992-10-13,3.2959,3.3474,3.2483,3.2721,1019700
1992-10-14,3.2721,3.3216,3.2225,3.2225,336902
1992-10-15,3.1967,3.3474,3.1967,3.3474,202500
1992-10-16,3.2959,3.4446,3.2721,3.397,968400
1992-10-19,3.4446,3.5199,3.397,3.4961,964202
1992-10-20,3.5199,3.5695,3.3474,3.397,1073102
1992-10-21,3.3474,3.397,3.2959,3.3474,828302
1992-10-22,3.3474,3.3474,3.2959,3.3474,688500
1992-10-23,3.3474,3.3474,3.2483,3.2483,411602
1992-10-26,3.2225,3.3474,3.2225,3.3216,638402
1992-10-27,3.3474,3.3474,3.2959,3.2959,183002
1992-10-28,3.2959,3.4704,3.2959,3.4704,576302
1992-10-29,3.5199,3.5199,3.4446,3.4446,598802
1992-10-30,3.4446,3.4446,3.3474,3.3474,131702
1992-11-02,3.4208,3.4208,3.3474,3.4208,417002
1992-11-03,3.4208,3.4208,3.3216,3.3474,134402
1992-11-04,3.3474,3.397,3.3216,3.3712,157500
1992-11-05,3.3216,3.4208,3.3216,3.4208,1216202
1992-11-06,3.4208,3.5953,3.397,3.5953,1936800
1992-11-09,3.5695,3.6191,3.5199,3.5199,191102
1992-11-10,3.5953,3.5953,3.4704,3.4704,134402
1992-11-11,3.4704,3.5199,3.4208,3.4208,1018202
1992-11-12,3.4961,3.7182,3.4961,3.6429,2142900
1992-11-13,3.6687,3.6944,3.6191,3.6944,374702
1992-11-16,3.6944,3.8432,3.6944,3.7916,1051200
1992-11-17,3.8432,3.8432,3.6687,3.6944,676800
1992-11-18,3.742,3.742,3.6944,3.742,47700
1992-11-19,3.742,3.9166,3.6944,3.8432,1083902
1992-11-20,3.8432,3.9166,3.742,3.742,696002
1992-11-23,3.6944,3.7678,3.6429,3.7182,157500
1992-11-24,3.7678,3.9166,3.742,3.867,756000
1992-11-25,3.8174,3.9899,3.8174,3.9661,855000
1992-11-27,3.9899,4.0891,3.9423,4.0891,1285502
1992-11-30,4.1149,4.1882,4.0653,4.1406,2990700
1992-12-01,4.1644,4.1644,4.0157,4.0157,583502
1992-12-02,4.0891,4.0891,4.0157,4.0891,229802
1992-12-03,4.0891,4.0891,3.9423,4.0157,829800
1992-12-04,3.9661,4.0891,3.9661,4.0891,581702
1992-12-07,4.0653,4.0891,4.0415,4.0891,1021500
1992-12-08,4.0891,4.1149,4.0653,4.0653,364802
1992-12-09,4.0415,4.0891,3.9899,3.9899,621900
1992-12-10,3.9899,4.0157,3.867,3.9423,1208102
1992-12-11,3.867,3.8908,3.7678,3.7678,342900
1992-12-14,3.8432,3.8432,3.742,3.7916,56700
1992-12-15,3.7182,3.7182,3.5695,3.6944,848700
1992-12-16,3.6429,3.9423,3.6429,3.867,603000
1992-12-17,3.8908,3.9661,3.867,3.9166,579902
1992-12-18,3.9661,3.9661,3.8432,3.8432,242402
1992-12-21,3.8432,3.8432,3.742,3.8174,931802
1992-12-22,3.8174,3.867,3.7916,3.8174,111600
1992-12-23,3.867,4.214,3.8174,4.214,983102
1992-12-24,4.214,4.2636,4.1149,4.1644,530100
1992-12-28,4.1882,4.1882,3.9661,3.9899,214502
1992-12-29,4.0157,4.1149,3.9661,4.1149,478202
1992-12-30,4.0653,4.1406,4.0653,4.0891,74700
1992-12-31,4.1406,4.214,4.0891,4.1406,672602
1993-01-04,4.1882,4.1882,3.9899,4.0415,443700
1993-01-05,4.0415,4.0415,3.8432,3.9423,1240200
1993-01-06,3.9423,4.0891,3.9166,4.0157,1214402
1993-01-07,4.0653,4.4123,4.0157,4.2636,3592202
1993-01-08,4.2398,4.3132,3.9661,4.0415,885002
1993-01-11,4.0157,4.0653,3.9166,4.0415,678600
1993-01-12,3.9899,4.0891,3.9661,4.0415,776700
1993-01-13,4.0415,4.0653,3.9899,4.0415,671702
1993-01-14,4.1149,4.6106,4.0653,4.5353,3679502
1993-01-15,4.4619,4.5868,4.4123,4.5353,1236002
1993-01-18,4.5868,4.9815,4.5353,4.6602,3189600
1993-01-19,4.684,4.8823,4.6344,4.7594,2215202
1993-01-20,4.8089,4.8347,4.6602,4.7594,2246702
1993-01-21,4.7594,4.8585,4.7594,4.8585,994802
1993-01-22,4.8347,4.9081,4.7356,4.8585,2255400
1993-01-25,4.8585,4.9081,4.8585,4.8585,706500
1993-01-26,4.8823,5.0568,4.8823,4.9577,2043302
1993-01-27,5.0072,5.0072,4.6344,4.6602,1507802
1993-01-28,4.6344,4.7594,4.6344,4.7356,748800
1993-01-29,4.684,4.9081,4.6602,4.9081,889200
1993-02-01,4.9577,5.3543,4.9081,5.3285,1803002
1993-02-02,5.3047,5.503,5.3047,5.3543,2448900
1993-02-03,5.4039,5.4534,5.3047,5.3543,2255400
1993-02-04,5.3543,5.3543,5.0568,5.1322,3033000
1993-02-05,5.0806,5.2551,5.0806,5.2055,1474502
1993-02-08,5.2055,5.2293,5.1064,5.156,865202
1993-02-09,5.1817,5.1817,4.9815,4.9815,191700
1993-02-10,5.0072,5.1064,5.0072,5.0568,688802
1993-02-11,5.156,5.2551,5.1064,5.1817,620100
1993-02-12,5.2551,5.2551,5.1817,5.1817,411602
1993-02-16,5.2055,5.2055,4.8823,5.0072,1326600
1993-02-17,4.9815,5.033,4.5115,4.561,2026800
1993-02-18,4.561,4.8089,4.561,4.7356,1824602
1993-02-19,4.7356,4.7594,4.7356,4.7356,152402
1993-02-22,4.7098,4.8089,4.7098,4.8089,253202
1993-02-23,4.7832,4.8347,4.7832,4.8089,1195502
1993-02-24,4.8089,5.1322,4.7832,5.0806,879602
1993-02-25,5.1322,5.1322,5.0072,5.0806,544802
1993-02-26,5.1064,5.2809,5.033,5.2809,887702
1993-03-01,5.3047,5.3801,5.2293,5.3047,453002
1993-03-02,5.3285,5.4039,5.2293,5.2809,921902
1993-03-03,5.2809,5.7271,5.2809,5.6022,1313100
1993-03-04,5.5764,5.5764,5.4039,5.5268,316202
1993-03-05,5.5268,5.7271,5.503,5.6755,1363500
1993-03-08,5.7271,5.8738,5.6755,5.8738,716702
1993-03-09,5.85,5.9254,5.7747,5.85,570902
1993-03-10,5.85,5.85,5.7013,5.7271,809100
1993-03-11,5.7013,5.8262,5.6517,5.8262,945000
1993-03-12,5.8005,5.85,5.7271,5.8005,685202
1993-03-15,5.7747,5.9254,5.7747,5.8996,776102
1993-03-16,5.8996,5.8996,5.6755,5.6755,1007100
1993-03-17,5.6022,5.7013,5.503,5.5526,1130702
1993-03-18,5.5526,5.6755,5.5268,5.6517,2184300
1993-03-19,5.6517,5.6755,5.6022,5.6755,409802
1993-03-22,5.6022,5.7509,5.5764,5.7509,931802
1993-03-23,5.8005,5.8005,5.6022,5.6279,541800
1993-03-24,5.6517,5.85,5.6517,5.7013,1136102
1993-03-25,5.7013,5.85,5.6279,5.8262,705600
1993-03-26,5.8996,6.0246,5.85,5.9492,766202
1993-03-29,5.9492,6.0246,5.9492,6.0246,810000
1993-03-30,6.0246,6.0246,5.8738,5.9492,638402
1993-03-31,5.9492,6.0741,5.8996,5.973,389102
1993-04-01,5.973,6.1217,5.9254,6.0979,274500
1993-04-02,5.9988,5.9988,5.6279,5.6755,1788602
1993-04-05,5.6279,5.6755,5.3543,5.4534,1228802
1993-04-06,5.5268,5.6022,5.4534,5.4534,615902
1993-04-07,5.4534,5.4534,5.2551,5.3543,997200
1993-04-08,5.3047,5.3543,5.1817,5.3285,644702
1993-04-12,5.3285,5.7013,5.2551,5.5526,1463400
1993-04-13,5.5764,5.5764,5.503,5.5268,540000
1993-04-14,5.503,5.7013,5.503,5.6279,237002
1993-04-15,5.7013,5.8996,5.6755,5.8005,1063800
1993-04-16,5.7271,5.8262,5.7271,5.7747,186602
1993-04-19,5.7271,5.7271,5.4792,5.5526,1055700
1993-04-20,5.503,5.6517,5.4534,5.6517,1398600
1993-04-21,5.7013,5.8996,5.6517,5.8738,889200
1993-04-22,5.85,6.1971,5.8262,6.1475,1057500
1993-04-23,6.1733,6.1733,6.0483,6.0741,969602
1993-04-26,6.0246,6.0979,5.8262,5.8262,1462500
1993-04-27,5.8005,5.8996,5.8005,5.8262,489002
1993-04-28,5.8996,5.8996,5.7509,5.8005,506700
1993-04-29,5.7747,5.9988,5.7509,5.9988,968702
1993-04-30,6.0246,6.1971,5.9492,5.9492,1386900
1993-05-03,5.9254,6.0246,5.9254,5.9492,137700
1993-05-04,5.9988,5.9988,5.7013,5.8738,1877400
1993-05-05,6.0246,6.1475,5.973,6.1217,4806900
1993-05-06,6.1475,6.2724,6.0979,6.2724,2272500
1993-05-07,6.2724,6.4688,6.2209,6.4688,1207800
1993-05-10,6.4945,6.6671,6.4688,6.5203,1887602
1993-05-11,6.6195,6.8654,6.5679,6.8178,1681200
1993-05-12,6.8654,6.8654,6.7424,6.8654,1617300
1993-05-13,6.792,6.8178,6.5937,6.7186,1386900
1993-05-14,6.792,6.8911,6.7186,6.8654,964202
1993-05-17,6.8911,6.9903,6.8416,6.9665,465300
1993-05-18,6.9903,7.139,6.9665,7.139,862200
1993-05-19,7.2382,7.611,7.139,7.5852,1332302
1993-05-20,7.611,7.958,7.611,7.8093,2349000
1993-05-21,7.734,7.7835,7.5852,7.6348,813902
1993-05-24,7.6348,7.6348,7.5356,7.5594,811800
1993-05-25,7.5852,7.5852,7.4861,7.4861,692100
1993-05-26,7.4603,7.5356,7.2878,7.3869,1038600
1993-05-27,7.3869,7.4127,7.2878,7.4127,478800
1993-05-28,7.4127,7.4127,7.2878,7.3373,785700
1993-06-01,7.3373,7.734,7.2878,7.6348,1475402
1993-06-02,7.6348,7.6844,7.5356,7.5356,378302
1993-06-03,7.5852,7.5852,7.3373,7.3869,828302
1993-06-04,7.3116,7.3611,7.1133,7.1133,835502
1993-06-07,7.1648,7.1648,7.1133,7.1133,570600
1993-06-08,7.0895,7.2382,7.0657,7.2124,1080000
1993-06-09,7.1648,7.4603,7.1648,7.3611,876902
1993-06-10,7.3373,7.3869,7.2382,7.2382,617702
1993-06-11,7.2878,7.3116,7.1648,7.2124,1687802
1993-06-14,7.1886,7.2124,7.0895,7.0895,787500
1993-06-15,7.2382,7.4365,7.1133,7.4127,1134900
1993-06-16,7.4365,7.4365,7.264,7.2878,1688702
1993-06-17,7.264,7.3611,7.264,7.3373,591602
1993-06-18,7.3611,7.4127,7.3116,7.3116,458402
1993-06-21,7.3373,7.3373,7.1133,7.1886,474300
1993-06-22,7.139,7.1648,6.7186,6.8654,1760400
1993-06-23,6.9169,7.0399,6.8416,7.0399,1441202
1993-06-24,6.8416,7.3611,6.8416,7.3373,2379600
1993-06-25,7.3611,7.6586,7.3611,7.6348,1470600
1993-06-28,7.6586,7.8827,7.611,7.7577,1696500
1993-06-29,7.8331,7.8331,7.6586,7.7835,361800
1993-06-30,7.8331,8.0056,7.6586,7.8589,1927202
1993-07-01,7.7835,7.958,7.734,7.9323,799502
1993-07-02,7.9065,7.958,7.9065,7.9323,281102
1993-07-06,7.958,8.2297,7.9065,8.2039,1313402
1993-07-07,8.1563,8.1801,7.8093,7.958,1196402
1993-07-08,7.8589,7.8589,7.2124,7.3373,4048200
1993-07-09,7.3373,7.4127,7.2382,7.3116,795902
1993-07-12,7.3116,7.3373,7.1886,7.2124,304200
1993-07-13,7.264,7.264,7.1886,7.2124,787500
1993-07-14,7.264,7.8093,7.264,7.6586,1459202
1993-07-15,7.611,7.6844,7.4603,7.6844,1158300
1993-07-16,7.5852,7.6348,7.264,7.4127,2401200
1993-07-19,7.3116,7.3116,7.2124,7.3116,473400
1993-07-20,7.2878,7.5594,7.264,7.4861,921002
1993-07-21,7.4861,7.4861,7.4127,7.4365,451800
1993-07-22,7.4603,7.5594,7.4603,7.5118,329400
1993-07-23,7.5356,7.6348,7.5118,7.5852,181202
1993-07-26,7.6348,7.8331,7.6348,7.7577,598802
1993-07-27,7.734,7.7577,7.5852,7.611,519300
1993-07-28,7.734,7.8331,7.6586,7.8331,477302
1993-07-29,7.8331,8.0572,7.7835,8.0314,1045202
1993-07-30,8.0056,8.3289,7.958,8.2793,1357200
1993-08-02,8.2793,8.6501,8.2535,8.5768,1909800
1993-08-03,8.7017,8.7751,8.6025,8.6263,831002
1993-08-04,8.6263,8.7255,8.6025,8.7255,928202
1993-08-05,8.7017,8.7989,8.6759,8.7255,540302
1993-08-06,8.5272,8.8246,8.3051,8.7989,1895400
1993-08-09,8.8246,9.245,8.7513,8.9238,2403900
1993-08-10,8.9734,9.4196,8.6025,9.3442,2838600
1993-08-11,9.4691,9.5941,9.1221,9.1221,2091600
1993-08-12,9.1221,9.1975,8.7513,8.7989,2118902
1993-08-13,8.8246,9.2213,8.6025,9.1975,1639202
1993-08-16,9.2708,9.37,9.0725,9.1221,1171800
1993-08-17,9.1717,9.1975,9.0229,9.1975,334800
1993-08-18,9.2213,9.5425,9.2213,9.5187,2281802
1993-08-19,9.4196,9.4691,9.2708,9.4196,1247702
1993-08-20,9.3442,9.3442,8.8504,9.0487,1229702
1993-08-23,9.0229,9.3958,9.0229,9.2966,431100
1993-08-24,9.3958,9.4196,9.2708,9.37,1095300
1993-08-25,9.3204,9.3958,9.3204,9.37,966600
1993-08-26,9.3204,9.3204,8.9972,9.0725,2122502
1993-08-27,9.1221,9.1975,9.0229,9.1459,1080000
1993-08-30,9.0963,9.5187,9.0963,9.4434,747900
1993-08-31,9.4196,9.5187,9.2708,9.3442,1379700
1993-09-01,9.37,9.4434,9.2708,9.37,462002
1993-09-02,9.4196,9.5683,9.4196,9.5683,1169402
1993-09-03,9.5683,9.842,9.5187,9.7904,1105502
1993-09-07,9.842,9.9649,9.717,9.717,1589702
1993-09-08,9.7428,9.7428,9.1459,9.4691,1857002
1993-09-09,9.5187,9.842,9.5187,9.7904,824702
1993-09-10,9.8657,10.2128,9.8657,10.1632,1144202
1993-09-13,10.1632,10.4349,10.0898,10.3873,1304402
1993-09-14,10.1374,10.2366,9.9153,10.2366,1506002
1993-09-15,10.2128,10.6352,10.1632,10.6094,1053302
1993-09-16,10.7085,10.9316,9.8548,10.188,1119600
1993-09-17,9.9649,10.0393,9.7061,9.7418,1335000
1993-09-20,9.5931,9.9649,9.5931,9.7805,1301700
1993-09-21,9.8905,9.9649,9.7061,9.8548,593400
1993-09-22,9.8548,10.4111,9.8548,10.2624,1676100
1993-09-23,10.2624,10.4111,10.1136,10.2624,774900
1993-09-24,10.4111,10.5241,10.2624,10.5241,335100
1993-09-27,10.7829,10.8573,10.5985,10.7085,1131000
1993-09-28,10.5598,10.7085,10.4111,10.5598,392700
1993-09-29,10.5598,10.5598,10.3367,10.4855,992100
1993-09-30,10.4855,10.6342,10.1136,10.1136,913800
1993-10-01,10.0393,10.1136,9.4443,9.483,1496700
1993-10-04,9.5187,9.8162,9.37,9.7418,1228500
1993-10-05,9.8905,10.1136,8.7751,8.8494,2278800
1993-10-06,8.8494,9.1469,8.2545,8.3289,3015900
1993-10-07,8.4032,8.4776,7.847,8.4776,2870400
1993-10-08,8.7007,8.9982,8.552,8.9982,2001300
1993-10-11,8.9982,9.4443,8.552,9.1469,1503300
1993-10-12,9.2956,9.5187,9.0725,9.4087,1042800
1993-10-13,9.2213,9.4087,8.4776,8.7751,1799700
1993-10-14,8.7751,8.9238,8.552,8.8137,1670100
1993-10-15,8.7751,9.1856,8.7007,9.0725,657600
1993-10-18,9.1469,9.2213,8.6263,8.6263,1346100
1993-10-19,8.9238,8.9238,8.0314,8.1801,1827000
1993-10-20,8.1801,8.552,7.8827,8.1058,2582400
1993-10-21,8.0314,8.1058,7.4365,7.847,3199200
1993-10-22,7.8083,8.3675,7.8083,7.957,1391700
1993-10-25,7.957,7.957,7.2878,7.734,1147800
1993-10-26,7.6596,7.8083,7.3621,7.5852,790200
1993-10-27,7.4365,8.1058,7.3621,8.0314,1892100
1993-10-28,7.957,8.1801,7.4365,7.5852,1181400
1993-10-29,7.4365,8.1801,7.4365,7.8827,1747800
1993-11-01,8.1801,8.9982,8.0314,8.9982,2101800
1993-11-02,9.1469,9.4443,8.7751,9.4443,1524900
1993-11-03,9.4443,9.4443,8.552,8.7007,1726500
1993-11-04,8.552,8.7007,7.8083,8.1058,1224000
1993-11-05,7.957,8.3289,7.5852,8.1058,1628100
1993-11-08,8.3289,8.7007,8.2545,8.552,700200
1993-11-09,8.552,9.2213,8.552,8.9982,1130400
1993-11-10,9.2213,9.7418,9.0725,9.6674,2593200
1993-11-11,9.8162,10.188,9.7418,9.9649,1640100
1993-11-12,10.0393,10.0393,9.37,9.5187,926400
1993-11-15,9.4443,9.5931,9.1469,9.2213,967200
1993-11-16,9.2213,9.37,8.4032,8.9238,1167300
1993-11-17,8.9982,9.1469,8.2545,8.6263,982500
1993-11-18,8.6263,8.7007,8.552,8.5906,810600
1993-11-19,8.6263,8.7007,8.4032,8.6263,636900
1993-11-22,8.4776,8.552,8.2545,8.4776,837000
1993-11-23,8.552,8.7751,8.3289,8.7007,938700
1993-11-24,8.7751,9.1469,8.6263,8.7751,1185900
1993-11-26,8.8494,8.9982,8.8494,8.9625,68700
1993-11-29,9.1469,9.4443,8.9238,8.9238,776400
1993-11-30,8.8494,8.9982,8.7751,8.9238,636300
1993-12-01,9.0725,9.5187,8.9982,9.2213,2198400
1993-12-02,9.37,9.37,8.8494,9.2956,1230300
1993-12-03,9.37,9.5187,9.2213,9.2956,768900
1993-12-06,9.0725,9.1469,8.7751,8.8494,923700
